height,timestamp,solve_time,difficulty,cumulative_difficulty,txs_count,block_size_bytes,network_health,miner_diversity,hash_entropy,block_accepted
2168,1770644832,303,74152,61996093,0,91,0.7167,0.0077,149,1
2169,1770644888,56,74220,62070313,0,91,0.7167,0.0079,121,1
2170,1770644912,24,74338,62144651,0,91,0.7,0.0082,116,1
2171,1770645034,122,74444,62219095,0,81,0.7167,0.0086,116,1
2172,1770645202,168,74358,62293453,0,91,0.7333,0.0087,135,1
2173,1770645262,60,74390,62367843,0,81,0.7333,0.0088,133,1
2174,1770645282,20,74366,62442209,0,81,0.7333,0.0089,136,1
2175,1770645342,60,74556,62516765,0,81,0.7333,0.0091,129,1
2176,1770645420,78,74574,62591339,0,81,0.7333,0.0095,131,1
2177,1770645485,65,74686,62666025,0,81,0.7333,0.0099,124,1
2178,1770645516,31,74764,62740789,0,91,0.7333,0.0103,131,1
2179,1770645857,341,74862,62815651,0,81,0.7333,0.0107,127,1
2180,1770645895,38,74982,62890633,0,91,0.7333,0.0113,136,1
